"","year","month","day","gid"
"1513",2016,"month_06/","day_18/","gid_2016_06_18_anamlb_oakmlb_1/"
"1514",2016,"month_06/","day_18/","gid_2016_06_18_arimlb_phimlb_1/"
"1515",2016,"month_06/","day_18/","gid_2016_06_18_atlmlb_nynmlb_1/"
"1516",2016,"month_06/","day_18/","gid_2016_06_18_chamlb_clemlb_1/"
"1517",2016,"month_06/","day_18/","gid_2016_06_18_cinmlb_houmlb_1/"
"1518",2016,"month_06/","day_18/","gid_2016_06_18_colmlb_miamlb_1/"
"1519",2016,"month_06/","day_18/","gid_2016_06_18_detmlb_kcamlb_1/"
"1520",2016,"month_06/","day_18/","gid_2016_06_18_milmlb_lanmlb_1/"
"1521",2016,"month_06/","day_18/","gid_2016_06_18_nyamlb_minmlb_1/"
"1522",2016,"month_06/","day_18/","gid_2016_06_18_pitmlb_chnmlb_1/"
"1523",2016,"month_06/","day_18/","gid_2016_06_18_seamlb_bosmlb_1/"
"1524",2016,"month_06/","day_18/","gid_2016_06_18_sfnmlb_tbamlb_1/"
"1525",2016,"month_06/","day_18/","gid_2016_06_18_texmlb_slnmlb_1/"
"1526",2016,"month_06/","day_18/","gid_2016_06_18_tormlb_balmlb_1/"
"1527",2016,"month_06/","day_18/","gid_2016_06_18_wasmlb_sdnmlb_1/"
"1528",2016,"month_06/","day_19/","gid_2016_06_19_anamlb_oakmlb_1/"
"1529",2016,"month_06/","day_19/","gid_2016_06_19_arimlb_phimlb_1/"
"1530",2016,"month_06/","day_19/","gid_2016_06_19_atlmlb_nynmlb_1/"
"1531",2016,"month_06/","day_19/","gid_2016_06_19_chamlb_clemlb_1/"
"1532",2016,"month_06/","day_19/","gid_2016_06_19_cinmlb_houmlb_1/"
"1533",2016,"month_06/","day_19/","gid_2016_06_19_colmlb_miamlb_1/"
"1534",2016,"month_06/","day_19/","gid_2016_06_19_detmlb_kcamlb_1/"
"1535",2016,"month_06/","day_19/","gid_2016_06_19_milmlb_lanmlb_1/"
"1536",2016,"month_06/","day_19/","gid_2016_06_19_nyamlb_minmlb_1/"
"1537",2016,"month_06/","day_19/","gid_2016_06_19_pitmlb_chnmlb_1/"
"1538",2016,"month_06/","day_19/","gid_2016_06_19_seamlb_bosmlb_1/"
"1539",2016,"month_06/","day_19/","gid_2016_06_19_sfnmlb_tbamlb_1/"
"1540",2016,"month_06/","day_19/","gid_2016_06_19_texmlb_slnmlb_1/"
"1541",2016,"month_06/","day_19/","gid_2016_06_19_tormlb_balmlb_1/"
"1542",2016,"month_06/","day_19/","gid_2016_06_19_wasmlb_sdnmlb_1/"
"1543",2016,"month_06/","day_20/","gid_2016_06_20_anamlb_houmlb_1/"
"1544",2016,"month_06/","day_20/","gid_2016_06_20_arimlb_phimlb_1/"
"1545",2016,"month_06/","day_20/","gid_2016_06_20_balmlb_texmlb_1/"
"1546",2016,"month_06/","day_20/","gid_2016_06_20_chamlb_bosmlb_1/"
"1547",2016,"month_06/","day_20/","gid_2016_06_20_colmlb_miamlb_1/"
"1548",2016,"month_06/","day_20/","gid_2016_06_20_seamlb_detmlb_1/"
"1549",2016,"month_06/","day_20/","gid_2016_06_20_sfnmlb_pitmlb_1/"
"1550",2016,"month_06/","day_20/","gid_2016_06_20_slnmlb_chnmlb_1/"
"1551",2016,"month_06/","day_20/","gid_2016_06_20_tbamlb_clemlb_1/"
"1552",2016,"month_06/","day_20/","gid_2016_06_20_wasmlb_lanmlb_1/"
"1553",2016,"month_06/","day_21/","gid_2016_06_21_anamlb_houmlb_1/"
"1554",2016,"month_06/","day_21/","gid_2016_06_21_arimlb_tormlb_1/"
"1555",2016,"month_06/","day_21/","gid_2016_06_21_atlmlb_miamlb_1/"
"1556",2016,"month_06/","day_21/","gid_2016_06_21_chamlb_bosmlb_1/"
"1557",2016,"month_06/","day_21/","gid_2016_06_21_cinmlb_texmlb_1/"
"1558",2016,"month_06/","day_21/","gid_2016_06_21_colmlb_nyamlb_1/"
"1559",2016,"month_06/","day_21/","gid_2016_06_21_kcamlb_nynmlb_1/"
"1560",2016,"month_06/","day_21/","gid_2016_06_21_milmlb_oakmlb_1/"
"1561",2016,"month_06/","day_21/","gid_2016_06_21_phimlb_minmlb_1/"
"1562",2016,"month_06/","day_21/","gid_2016_06_21_sdnmlb_balmlb_1/"
"1563",2016,"month_06/","day_21/","gid_2016_06_21_seamlb_detmlb_1/"
"1564",2016,"month_06/","day_21/","gid_2016_06_21_sfnmlb_pitmlb_1/"
"1565",2016,"month_06/","day_21/","gid_2016_06_21_slnmlb_chnmlb_1/"
"1566",2016,"month_06/","day_21/","gid_2016_06_21_tbamlb_clemlb_1/"
"1567",2016,"month_06/","day_21/","gid_2016_06_21_wasmlb_lanmlb_1/"
"1568",2016,"month_06/","day_22/","gid_2016_06_22_anamlb_houmlb_1/"
"1569",2016,"month_06/","day_22/","gid_2016_06_22_arimlb_tormlb_1/"
"1570",2016,"month_06/","day_22/","gid_2016_06_22_atlmlb_miamlb_1/"
"1571",2016,"month_06/","day_22/","gid_2016_06_22_chamlb_bosmlb_1/"
"1572",2016,"month_06/","day_22/","gid_2016_06_22_cinmlb_texmlb_1/"
"1573",2016,"month_06/","day_22/","gid_2016_06_22_colmlb_nyamlb_1/"
"1574",2016,"month_06/","day_22/","gid_2016_06_22_kcamlb_nynmlb_1/"
"1575",2016,"month_06/","day_22/","gid_2016_06_22_milmlb_oakmlb_1/"
"1576",2016,"month_06/","day_22/","gid_2016_06_22_phimlb_minmlb_1/"
"1577",2016,"month_06/","day_22/","gid_2016_06_22_sdnmlb_balmlb_1/"
"1578",2016,"month_06/","day_22/","gid_2016_06_22_seamlb_detmlb_1/"
"1579",2016,"month_06/","day_22/","gid_2016_06_22_sfnmlb_pitmlb_1/"
"1580",2016,"month_06/","day_22/","gid_2016_06_22_slnmlb_chnmlb_1/"
"1581",2016,"month_06/","day_22/","gid_2016_06_22_tbamlb_clemlb_1/"
"1582",2016,"month_06/","day_22/","gid_2016_06_22_wasmlb_lanmlb_1/"
"1583",2016,"month_06/","day_23/","gid_2016_06_23_arimlb_colmlb_1/"
"1584",2016,"month_06/","day_23/","gid_2016_06_23_chamlb_bosmlb_1/"
"1585",2016,"month_06/","day_23/","gid_2016_06_23_chnmlb_miamlb_1/"
"1586",2016,"month_06/","day_23/","gid_2016_06_23_nynmlb_atlmlb_1/"
"1587",2016,"month_06/","day_23/","gid_2016_06_23_oakmlb_anamlb_1/"
"1588",2016,"month_06/","day_23/","gid_2016_06_23_phimlb_minmlb_1/"
"1589",2016,"month_06/","day_23/","gid_2016_06_23_sdnmlb_cinmlb_1/"
"1590",2016,"month_06/","day_23/","gid_2016_06_23_seamlb_detmlb_1/"
"1591",2016,"month_06/","day_23/","gid_2016_06_23_sfnmlb_pitmlb_1/"
"1592",2016,"month_06/","day_24/","gid_2016_06_24_arimlb_colmlb_1/"
"1593",2016,"month_06/","day_24/","gid_2016_06_24_bosmlb_texmlb_1/"
"1594",2016,"month_06/","day_24/","gid_2016_06_24_chnmlb_miamlb_1/"
"1595",2016,"month_06/","day_24/","gid_2016_06_24_clemlb_detmlb_1/"
"1596",2016,"month_06/","day_24/","gid_2016_06_24_houmlb_kcamlb_1/"
"1597",2016,"month_06/","day_24/","gid_2016_06_24_lanmlb_pitmlb_1/"
"1598",2016,"month_06/","day_24/","gid_2016_06_24_minmlb_nyamlb_1/"
"1599",2016,"month_06/","day_24/","gid_2016_06_24_nynmlb_atlmlb_1/"
"1600",2016,"month_06/","day_24/","gid_2016_06_24_oakmlb_anamlb_1/"
"1601",2016,"month_06/","day_24/","gid_2016_06_24_phimlb_sfnmlb_1/"
"1602",2016,"month_06/","day_24/","gid_2016_06_24_sdnmlb_cinmlb_1/"
"1603",2016,"month_06/","day_24/","gid_2016_06_24_slnmlb_seamlb_1/"
"1604",2016,"month_06/","day_24/","gid_2016_06_24_tbamlb_balmlb_1/"
"1605",2016,"month_06/","day_24/","gid_2016_06_24_tormlb_chamlb_1/"
"1606",2016,"month_06/","day_24/","gid_2016_06_24_wasmlb_milmlb_1/"
"1607",2016,"month_06/","day_25/","gid_2016_06_25_arimlb_colmlb_1/"
"1608",2016,"month_06/","day_25/","gid_2016_06_25_bosmlb_texmlb_1/"
"1609",2016,"month_06/","day_25/","gid_2016_06_25_chnmlb_miamlb_1/"
"1610",2016,"month_06/","day_25/","gid_2016_06_25_clemlb_detmlb_1/"
"1611",2016,"month_06/","day_25/","gid_2016_06_25_houmlb_kcamlb_1/"
"1612",2016,"month_06/","day_25/","gid_2016_06_25_lanmlb_pitmlb_1/"
"1613",2016,"month_06/","day_25/","gid_2016_06_25_minmlb_nyamlb_1/"
"1614",2016,"month_06/","day_25/","gid_2016_06_25_nynmlb_atlmlb_1/"
"1615",2016,"month_06/","day_25/","gid_2016_06_25_oakmlb_anamlb_1/"
"1616",2016,"month_06/","day_25/","gid_2016_06_25_phimlb_sfnmlb_1/"
"1617",2016,"month_06/","day_25/","gid_2016_06_25_sdnmlb_cinmlb_1/"
"1618",2016,"month_06/","day_25/","gid_2016_06_25_slnmlb_seamlb_1/"
"1619",2016,"month_06/","day_25/","gid_2016_06_25_tbamlb_balmlb_1/"
"1620",2016,"month_06/","day_25/","gid_2016_06_25_tbamlb_balmlb_2/"
"1621",2016,"month_06/","day_25/","gid_2016_06_25_tormlb_chamlb_1/"
"1622",2016,"month_06/","day_25/","gid_2016_06_25_wasmlb_milmlb_1/"
"1623",2016,"month_06/","day_26/","gid_2016_06_26_arimlb_colmlb_1/"
"1624",2016,"month_06/","day_26/","gid_2016_06_26_bosmlb_texmlb_1/"
"1625",2016,"month_06/","day_26/","gid_2016_06_26_chnmlb_miamlb_1/"
"1626",2016,"month_06/","day_26/","gid_2016_06_26_clemlb_detmlb_1/"
"1627",2016,"month_06/","day_26/","gid_2016_06_26_houmlb_kcamlb_1/"
"1628",2016,"month_06/","day_26/","gid_2016_06_26_lanmlb_pitmlb_1/"
"1629",2016,"month_06/","day_26/","gid_2016_06_26_minmlb_nyamlb_1/"
"1630",2016,"month_06/","day_26/","gid_2016_06_26_nynmlb_atlmlb_1/"
"1631",2016,"month_06/","day_26/","gid_2016_06_26_oakmlb_anamlb_1/"
"1632",2016,"month_06/","day_26/","gid_2016_06_26_phimlb_sfnmlb_1/"
"1633",2016,"month_06/","day_26/","gid_2016_06_26_sdnmlb_cinmlb_1/"
"1634",2016,"month_06/","day_26/","gid_2016_06_26_slnmlb_seamlb_1/"
"1635",2016,"month_06/","day_26/","gid_2016_06_26_tbamlb_balmlb_1/"
"1636",2016,"month_06/","day_26/","gid_2016_06_26_tormlb_chamlb_1/"
"1637",2016,"month_06/","day_26/","gid_2016_06_26_wasmlb_milmlb_1/"
"1638",2016,"month_06/","day_27/","gid_2016_06_27_bosmlb_tbamlb_1/"
"1639",2016,"month_06/","day_27/","gid_2016_06_27_chnmlb_cinmlb_1/"
"1640",2016,"month_06/","day_27/","gid_2016_06_27_clemlb_atlmlb_1/"
"1641",2016,"month_06/","day_27/","gid_2016_06_27_houmlb_anamlb_1/"
"1642",2016,"month_06/","day_27/","gid_2016_06_27_lanmlb_pitmlb_1/"
"1643",2016,"month_06/","day_27/","gid_2016_06_27_nynmlb_wasmlb_1/"
"1644",2016,"month_06/","day_27/","gid_2016_06_27_oakmlb_sfnmlb_1/"
"1645",2016,"month_06/","day_27/","gid_2016_06_27_phimlb_arimlb_1/"
"1646",2016,"month_06/","day_27/","gid_2016_06_27_slnmlb_kcamlb_1/"
"1647",2016,"month_06/","day_27/","gid_2016_06_27_texmlb_nyamlb_1/"
"1648",2016,"month_06/","day_27/","gid_2016_06_27_tormlb_colmlb_1/"
"1649",2016,"month_06/","day_28/","gid_2016_06_28_balmlb_sdnmlb_1/"
"1650",2016,"month_06/","day_28/","gid_2016_06_28_bosmlb_tbamlb_1/"
"1651",2016,"month_06/","day_28/","gid_2016_06_28_chnmlb_cinmlb_1/"
"1652",2016,"month_06/","day_28/","gid_2016_06_28_clemlb_atlmlb_1/"
"1653",2016,"month_06/","day_28/","gid_2016_06_28_houmlb_anamlb_1/"
"1654",2016,"month_06/","day_28/","gid_2016_06_28_lanmlb_milmlb_1/"
"1655",2016,"month_06/","day_28/","gid_2016_06_28_miamlb_detmlb_1/"
"1656",2016,"month_06/","day_28/","gid_2016_06_28_minmlb_chamlb_1/"
"1657",2016,"month_06/","day_28/","gid_2016_06_28_nynmlb_wasmlb_1/"
"1658",2016,"month_06/","day_28/","gid_2016_06_28_oakmlb_sfnmlb_1/"
"1659",2016,"month_06/","day_28/","gid_2016_06_28_phimlb_arimlb_1/"
"1660",2016,"month_06/","day_28/","gid_2016_06_28_pitmlb_seamlb_1/"
"1661",2016,"month_06/","day_28/","gid_2016_06_28_slnmlb_kcamlb_1/"
"1662",2016,"month_06/","day_28/","gid_2016_06_28_texmlb_nyamlb_1/"
"1663",2016,"month_06/","day_28/","gid_2016_06_28_tormlb_colmlb_1/"
"1664",2016,"month_06/","day_29/","gid_2016_06_29_balmlb_sdnmlb_1/"
"1665",2016,"month_06/","day_29/","gid_2016_06_29_bosmlb_tbamlb_1/"
"1666",2016,"month_06/","day_29/","gid_2016_06_29_chnmlb_cinmlb_1/"
"1667",2016,"month_06/","day_29/","gid_2016_06_29_clemlb_atlmlb_1/"
"1668",2016,"month_06/","day_29/","gid_2016_06_29_houmlb_anamlb_1/"
"1669",2016,"month_06/","day_29/","gid_2016_06_29_kcamlb_slnmlb_1/"
"1670",2016,"month_06/","day_29/","gid_2016_06_29_lanmlb_milmlb_1/"
"1671",2016,"month_06/","day_29/","gid_2016_06_29_miamlb_detmlb_1/"
"1672",2016,"month_06/","day_29/","gid_2016_06_29_minmlb_chamlb_1/"
"1673",2016,"month_06/","day_29/","gid_2016_06_29_nynmlb_wasmlb_1/"
"1674",2016,"month_06/","day_29/","gid_2016_06_29_phimlb_arimlb_1/"
"1675",2016,"month_06/","day_29/","gid_2016_06_29_pitmlb_seamlb_1/"
"1676",2016,"month_06/","day_29/","gid_2016_06_29_sfnmlb_oakmlb_1/"
"1677",2016,"month_06/","day_29/","gid_2016_06_29_texmlb_nyamlb_1/"
"1678",2016,"month_06/","day_29/","gid_2016_06_29_tormlb_colmlb_1/"
"1679",2016,"month_06/","day_30/","gid_2016_06_30_balmlb_seamlb_1/"
"1680",2016,"month_06/","day_30/","gid_2016_06_30_chnmlb_nynmlb_1/"
"1681",2016,"month_06/","day_30/","gid_2016_06_30_cinmlb_wasmlb_1/"
"1682",2016,"month_06/","day_30/","gid_2016_06_30_clemlb_tormlb_1/"
"1683",2016,"month_06/","day_30/","gid_2016_06_30_detmlb_tbamlb_1/"
"1684",2016,"month_06/","day_30/","gid_2016_06_30_kcamlb_slnmlb_1/"
"1685",2016,"month_06/","day_30/","gid_2016_06_30_lanmlb_milmlb_1/"
"1686",2016,"month_06/","day_30/","gid_2016_06_30_miamlb_atlmlb_1/"
"1687",2016,"month_06/","day_30/","gid_2016_06_30_minmlb_chamlb_1/"
"1688",2016,"month_06/","day_30/","gid_2016_06_30_sfnmlb_oakmlb_1/"
"1689",2016,"month_06/","day_30/","gid_2016_06_30_texmlb_nyamlb_1/"
"1690",2016,"month_07/","day_01/","gid_2016_07_01_anamlb_bosmlb_1/"
"1691",2016,"month_07/","day_01/","gid_2016_07_01_balmlb_seamlb_1/"
"1692",2016,"month_07/","day_01/","gid_2016_07_01_chamlb_houmlb_1/"
"1693",2016,"month_07/","day_01/","gid_2016_07_01_chnmlb_nynmlb_1/"
"1694",2016,"month_07/","day_01/","gid_2016_07_01_cinmlb_wasmlb_1/"
"1695",2016,"month_07/","day_01/","gid_2016_07_01_clemlb_tormlb_1/"
"1696",2016,"month_07/","day_01/","gid_2016_07_01_colmlb_lanmlb_1/"
"1697",2016,"month_07/","day_01/","gid_2016_07_01_detmlb_tbamlb_1/"
"1698",2016,"month_07/","day_01/","gid_2016_07_01_kcamlb_phimlb_1/"
"1699",2016,"month_07/","day_01/","gid_2016_07_01_miamlb_atlmlb_1/"
"1700",2016,"month_07/","day_01/","gid_2016_07_01_milmlb_slnmlb_1/"
"1701",2016,"month_07/","day_01/","gid_2016_07_01_nyamlb_sdnmlb_1/"
"1702",2016,"month_07/","day_01/","gid_2016_07_01_pitmlb_oakmlb_1/"
"1703",2016,"month_07/","day_01/","gid_2016_07_01_sfnmlb_arimlb_1/"
"1704",2016,"month_07/","day_01/","gid_2016_07_01_texmlb_minmlb_1/"
"1705",2016,"month_07/","day_02/","gid_2016_07_02_anamlb_bosmlb_1/"
"1706",2016,"month_07/","day_02/","gid_2016_07_02_balmlb_seamlb_1/"
"1707",2016,"month_07/","day_02/","gid_2016_07_02_chamlb_houmlb_1/"
"1708",2016,"month_07/","day_02/","gid_2016_07_02_chnmlb_nynmlb_1/"
"1709",2016,"month_07/","day_02/","gid_2016_07_02_cinmlb_wasmlb_1/"
"1710",2016,"month_07/","day_02/","gid_2016_07_02_clemlb_tormlb_1/"
"1711",2016,"month_07/","day_02/","gid_2016_07_02_colmlb_lanmlb_1/"
"1712",2016,"month_07/","day_02/","gid_2016_07_02_detmlb_tbamlb_1/"
"1713",2016,"month_07/","day_02/","gid_2016_07_02_kcamlb_phimlb_1/"
"1714",2016,"month_07/","day_02/","gid_2016_07_02_miamlb_atlmlb_1/"
"1715",2016,"month_07/","day_02/","gid_2016_07_02_milmlb_slnmlb_1/"
"1716",2016,"month_07/","day_02/","gid_2016_07_02_nyamlb_sdnmlb_1/"
"1717",2016,"month_07/","day_02/","gid_2016_07_02_pitmlb_oakmlb_1/"
"1718",2016,"month_07/","day_02/","gid_2016_07_02_sfnmlb_arimlb_1/"
"1719",2016,"month_07/","day_02/","gid_2016_07_02_texmlb_minmlb_1/"
"1720",2016,"month_07/","day_03/","gid_2016_07_03_anamlb_bosmlb_1/"
"1721",2016,"month_07/","day_03/","gid_2016_07_03_balmlb_seamlb_1/"
"1722",2016,"month_07/","day_03/","gid_2016_07_03_chamlb_houmlb_1/"
"1723",2016,"month_07/","day_03/","gid_2016_07_03_chnmlb_nynmlb_1/"
"1724",2016,"month_07/","day_03/","gid_2016_07_03_cinmlb_wasmlb_1/"
"1725",2016,"month_07/","day_03/","gid_2016_07_03_clemlb_tormlb_1/"
"1726",2016,"month_07/","day_03/","gid_2016_07_03_colmlb_lanmlb_1/"
"1727",2016,"month_07/","day_03/","gid_2016_07_03_detmlb_tbamlb_1/"
"1728",2016,"month_07/","day_03/","gid_2016_07_03_kcamlb_phimlb_1/"
"1729",2016,"month_07/","day_03/","gid_2016_07_03_miamlb_atlmlb_1/"
"1730",2016,"month_07/","day_03/","gid_2016_07_03_milmlb_slnmlb_1/"
"1731",2016,"month_07/","day_03/","gid_2016_07_03_nyamlb_sdnmlb_1/"
"1732",2016,"month_07/","day_03/","gid_2016_07_03_pitmlb_oakmlb_1/"
"1733",2016,"month_07/","day_03/","gid_2016_07_03_sfnmlb_arimlb_1/"
"1734",2016,"month_07/","day_03/","gid_2016_07_03_texmlb_minmlb_1/"
"1735",2016,"month_07/","day_04/","gid_2016_07_04_anamlb_tbamlb_1/"
"1736",2016,"month_07/","day_04/","gid_2016_07_04_atlmlb_phimlb_1/"
"1737",2016,"month_07/","day_04/","gid_2016_07_04_balmlb_lanmlb_1/"
"1738",2016,"month_07/","day_04/","gid_2016_07_04_cinmlb_chnmlb_1/"
"1739",2016,"month_07/","day_04/","gid_2016_07_04_colmlb_sfnmlb_1/"
"1740",2016,"month_07/","day_04/","gid_2016_07_04_detmlb_clemlb_1/"
"1741",2016,"month_07/","day_04/","gid_2016_07_04_kcamlb_tormlb_1/"
"1742",2016,"month_07/","day_04/","gid_2016_07_04_miamlb_nynmlb_1/"
"1743",2016,"month_07/","day_04/","gid_2016_07_04_milmlb_wasmlb_1/"
"1744",2016,"month_07/","day_04/","gid_2016_07_04_nyamlb_chamlb_1/"
"1745",2016,"month_07/","day_04/","gid_2016_07_04_oakmlb_minmlb_1/"
"1746",2016,"month_07/","day_04/","gid_2016_07_04_pitmlb_slnmlb_1/"
"1747",2016,"month_07/","day_04/","gid_2016_07_04_sdnmlb_arimlb_1/"
"1748",2016,"month_07/","day_04/","gid_2016_07_04_seamlb_houmlb_1/"
"1749",2016,"month_07/","day_04/","gid_2016_07_04_texmlb_bosmlb_1/"
"1750",2016,"month_07/","day_05/","gid_2016_07_05_anamlb_tbamlb_1/"
"1751",2016,"month_07/","day_05/","gid_2016_07_05_atlmlb_phimlb_1/"
"1752",2016,"month_07/","day_05/","gid_2016_07_05_balmlb_lanmlb_1/"
"1753",2016,"month_07/","day_05/","gid_2016_07_05_cinmlb_chnmlb_1/"
"1754",2016,"month_07/","day_05/","gid_2016_07_05_colmlb_sfnmlb_1/"
"1755",2016,"month_07/","day_05/","gid_2016_07_05_detmlb_clemlb_1/"
"1756",2016,"month_07/","day_05/","gid_2016_07_05_kcamlb_tormlb_1/"
"1757",2016,"month_07/","day_05/","gid_2016_07_05_miamlb_nynmlb_1/"
"1758",2016,"month_07/","day_05/","gid_2016_07_05_milmlb_wasmlb_1/"
"1759",2016,"month_07/","day_05/","gid_2016_07_05_nyamlb_chamlb_1/"
"1760",2016,"month_07/","day_05/","gid_2016_07_05_oakmlb_minmlb_1/"
"1761",2016,"month_07/","day_05/","gid_2016_07_05_pitmlb_slnmlb_1/"
"1762",2016,"month_07/","day_05/","gid_2016_07_05_sdnmlb_arimlb_1/"
"1763",2016,"month_07/","day_05/","gid_2016_07_05_seamlb_houmlb_1/"
"1764",2016,"month_07/","day_05/","gid_2016_07_05_texmlb_bosmlb_1/"
"1765",2016,"month_07/","day_06/","gid_2016_07_06_anamlb_tbamlb_1/"
"1766",2016,"month_07/","day_06/","gid_2016_07_06_atlmlb_phimlb_1/"
"1767",2016,"month_07/","day_06/","gid_2016_07_06_balmlb_lanmlb_1/"
"1768",2016,"month_07/","day_06/","gid_2016_07_06_cinmlb_chnmlb_1/"
"1769",2016,"month_07/","day_06/","gid_2016_07_06_colmlb_sfnmlb_1/"
"1770",2016,"month_07/","day_06/","gid_2016_07_06_detmlb_clemlb_1/"
"1771",2016,"month_07/","day_06/","gid_2016_07_06_kcamlb_tormlb_1/"
"1772",2016,"month_07/","day_06/","gid_2016_07_06_miamlb_nynmlb_1/"
"1773",2016,"month_07/","day_06/","gid_2016_07_06_milmlb_wasmlb_1/"
"1774",2016,"month_07/","day_06/","gid_2016_07_06_nyamlb_chamlb_1/"
"1775",2016,"month_07/","day_06/","gid_2016_07_06_oakmlb_minmlb_1/"
"1776",2016,"month_07/","day_06/","gid_2016_07_06_pitmlb_slnmlb_1/"
"1777",2016,"month_07/","day_06/","gid_2016_07_06_sdnmlb_arimlb_1/"
"1778",2016,"month_07/","day_06/","gid_2016_07_06_seamlb_houmlb_1/"
"1779",2016,"month_07/","day_06/","gid_2016_07_06_texmlb_bosmlb_1/"
"1780",2016,"month_07/","day_07/","gid_2016_07_07_anamlb_tbamlb_1/"
"1781",2016,"month_07/","day_07/","gid_2016_07_07_atlmlb_chnmlb_1/"
"1782",2016,"month_07/","day_07/","gid_2016_07_07_detmlb_tormlb_1/"
"1783",2016,"month_07/","day_07/","gid_2016_07_07_minmlb_texmlb_1/"
"1784",2016,"month_07/","day_07/","gid_2016_07_07_nyamlb_clemlb_1/"
"1785",2016,"month_07/","day_07/","gid_2016_07_07_oakmlb_houmlb_1/"
"1786",2016,"month_07/","day_07/","gid_2016_07_07_phimlb_colmlb_1/"
"1787",2016,"month_07/","day_07/","gid_2016_07_07_pitmlb_slnmlb_1/"
"1788",2016,"month_07/","day_07/","gid_2016_07_07_sdnmlb_lanmlb_1/"
"1789",2016,"month_07/","day_07/","gid_2016_07_07_seamlb_kcamlb_1/"
"1790",2016,"month_07/","day_07/","gid_2016_07_07_wasmlb_nynmlb_1/"
"1791",2016,"month_07/","day_08/","gid_2016_07_08_anamlb_balmlb_1/"
"1792",2016,"month_07/","day_08/","gid_2016_07_08_arimlb_sfnmlb_1/"
"1793",2016,"month_07/","day_08/","gid_2016_07_08_atlmlb_chamlb_1/"
"1794",2016,"month_07/","day_08/","gid_2016_07_08_chnmlb_pitmlb_1/"
"1795",2016,"month_07/","day_08/","gid_2016_07_08_cinmlb_miamlb_1/"
"1796",2016,"month_07/","day_08/","gid_2016_07_08_detmlb_tormlb_1/"
"1797",2016,"month_07/","day_08/","gid_2016_07_08_minmlb_texmlb_1/"
"1798",2016,"month_07/","day_08/","gid_2016_07_08_nyamlb_clemlb_1/"
"1799",2016,"month_07/","day_08/","gid_2016_07_08_oakmlb_houmlb_1/"
"1800",2016,"month_07/","day_08/","gid_2016_07_08_phimlb_colmlb_1/"
"1801",2016,"month_07/","day_08/","gid_2016_07_08_sdnmlb_lanmlb_1/"
"1802",2016,"month_07/","day_08/","gid_2016_07_08_seamlb_kcamlb_1/"
"1803",2016,"month_07/","day_08/","gid_2016_07_08_slnmlb_milmlb_1/"
"1804",2016,"month_07/","day_08/","gid_2016_07_08_tbamlb_bosmlb_1/"
"1805",2016,"month_07/","day_08/","gid_2016_07_08_wasmlb_nynmlb_1/"
"1806",2016,"month_07/","day_09/","gid_2016_07_09_anamlb_balmlb_1/"
"1807",2016,"month_07/","day_09/","gid_2016_07_09_arimlb_sfnmlb_1/"
"1808",2016,"month_07/","day_09/","gid_2016_07_09_atlmlb_chamlb_1/"
"1809",2016,"month_07/","day_09/","gid_2016_07_09_chnmlb_pitmlb_1/"
"1810",2016,"month_07/","day_09/","gid_2016_07_09_cinmlb_miamlb_1/"
"1811",2016,"month_07/","day_09/","gid_2016_07_09_detmlb_tormlb_1/"
"1812",2016,"month_07/","day_09/","gid_2016_07_09_minmlb_texmlb_1/"
"1813",2016,"month_07/","day_09/","gid_2016_07_09_nyamlb_clemlb_1/"
"1814",2016,"month_07/","day_09/","gid_2016_07_09_oakmlb_houmlb_1/"
"1815",2016,"month_07/","day_09/","gid_2016_07_09_phimlb_colmlb_1/"
"1816",2016,"month_07/","day_09/","gid_2016_07_09_sdnmlb_lanmlb_1/"
"1817",2016,"month_07/","day_09/","gid_2016_07_09_seamlb_kcamlb_1/"
"1818",2016,"month_07/","day_09/","gid_2016_07_09_slnmlb_milmlb_1/"
"1819",2016,"month_07/","day_09/","gid_2016_07_09_tbamlb_bosmlb_1/"
"1820",2016,"month_07/","day_09/","gid_2016_07_09_wasmlb_nynmlb_1/"
"1821",2016,"month_07/","day_10/","gid_2016_07_10_anamlb_balmlb_1/"
"1822",2016,"month_07/","day_10/","gid_2016_07_10_arimlb_sfnmlb_1/"
"1823",2016,"month_07/","day_10/","gid_2016_07_10_atlmlb_chamlb_1/"
"1824",2016,"month_07/","day_10/","gid_2016_07_10_chnmlb_pitmlb_1/"
"1825",2016,"month_07/","day_10/","gid_2016_07_10_cinmlb_miamlb_1/"
"1826",2016,"month_07/","day_10/","gid_2016_07_10_detmlb_tormlb_1/"
"1827",2016,"month_07/","day_10/","gid_2016_07_10_minmlb_texmlb_1/"
"1828",2016,"month_07/","day_10/","gid_2016_07_10_nyamlb_clemlb_1/"
"1829",2016,"month_07/","day_10/","gid_2016_07_10_oakmlb_houmlb_1/"
"1830",2016,"month_07/","day_10/","gid_2016_07_10_phimlb_colmlb_1/"
"1831",2016,"month_07/","day_10/","gid_2016_07_10_sdnmlb_lanmlb_1/"
"1832",2016,"month_07/","day_10/","gid_2016_07_10_seamlb_kcamlb_1/"
"1833",2016,"month_07/","day_10/","gid_2016_07_10_slnmlb_milmlb_1/"
"1834",2016,"month_07/","day_10/","gid_2016_07_10_tbamlb_bosmlb_1/"
"1835",2016,"month_07/","day_10/","gid_2016_07_10_wasmlb_nynmlb_1/"
"1836",2016,"month_07/","day_12/","gid_2016_07_12_nasmlb_aasmlb_1/"
