"","year","month","day","gid"
"1537",2017,"month_06/","day_15/","gid_2017_06_15_milmlb_slnmlb_1/"
"1538",2017,"month_06/","day_15/","gid_2017_06_15_nyamlb_oakmlb_1/"
"1539",2017,"month_06/","day_15/","gid_2017_06_15_seamlb_minmlb_1/"
"1540",2017,"month_06/","day_15/","gid_2017_06_15_sfnmlb_colmlb_1/"
"1541",2017,"month_06/","day_15/","gid_2017_06_15_tbamlb_detmlb_1/"
"1542",2017,"month_06/","day_15/","gid_2017_06_15_wasmlb_nynmlb_1/"
"1543",2017,"month_06/","day_16/","gid_2017_06_16_arimlb_phimlb_1/"
"1544",2017,"month_06/","day_16/","gid_2017_06_16_bosmlb_houmlb_1/"
"1545",2017,"month_06/","day_16/","gid_2017_06_16_chamlb_tormlb_1/"
"1546",2017,"month_06/","day_16/","gid_2017_06_16_chnmlb_pitmlb_1/"
"1547",2017,"month_06/","day_16/","gid_2017_06_16_clemlb_minmlb_1/"
"1548",2017,"month_06/","day_16/","gid_2017_06_16_kcamlb_anamlb_1/"
"1549",2017,"month_06/","day_16/","gid_2017_06_16_lanmlb_cinmlb_1/"
"1550",2017,"month_06/","day_16/","gid_2017_06_16_miamlb_atlmlb_1/"
"1551",2017,"month_06/","day_16/","gid_2017_06_16_nyamlb_oakmlb_1/"
"1552",2017,"month_06/","day_16/","gid_2017_06_16_sdnmlb_milmlb_1/"
"1553",2017,"month_06/","day_16/","gid_2017_06_16_seamlb_texmlb_1/"
"1554",2017,"month_06/","day_16/","gid_2017_06_16_sfnmlb_colmlb_1/"
"1555",2017,"month_06/","day_16/","gid_2017_06_16_slnmlb_balmlb_1/"
"1556",2017,"month_06/","day_16/","gid_2017_06_16_tbamlb_detmlb_1/"
"1557",2017,"month_06/","day_16/","gid_2017_06_16_wasmlb_nynmlb_1/"
"1558",2017,"month_06/","day_17/","gid_2017_06_17_arimlb_phimlb_1/"
"1559",2017,"month_06/","day_17/","gid_2017_06_17_bosmlb_houmlb_1/"
"1560",2017,"month_06/","day_17/","gid_2017_06_17_chamlb_tormlb_1/"
"1561",2017,"month_06/","day_17/","gid_2017_06_17_chnmlb_pitmlb_1/"
"1562",2017,"month_06/","day_17/","gid_2017_06_17_clemlb_minmlb_1/"
"1563",2017,"month_06/","day_17/","gid_2017_06_17_clemlb_minmlb_2/"
"1564",2017,"month_06/","day_17/","gid_2017_06_17_kcamlb_anamlb_1/"
"1565",2017,"month_06/","day_17/","gid_2017_06_17_lanmlb_cinmlb_1/"
"1566",2017,"month_06/","day_17/","gid_2017_06_17_miamlb_atlmlb_1/"
"1567",2017,"month_06/","day_17/","gid_2017_06_17_nyamlb_oakmlb_1/"
"1568",2017,"month_06/","day_17/","gid_2017_06_17_sdnmlb_milmlb_1/"
"1569",2017,"month_06/","day_17/","gid_2017_06_17_seamlb_texmlb_1/"
"1570",2017,"month_06/","day_17/","gid_2017_06_17_sfnmlb_colmlb_1/"
"1571",2017,"month_06/","day_17/","gid_2017_06_17_slnmlb_balmlb_1/"
"1572",2017,"month_06/","day_17/","gid_2017_06_17_tbamlb_detmlb_1/"
"1573",2017,"month_06/","day_17/","gid_2017_06_17_wasmlb_nynmlb_1/"
"1574",2017,"month_06/","day_18/","gid_2017_06_18_arimlb_phimlb_1/"
"1575",2017,"month_06/","day_18/","gid_2017_06_18_bosmlb_houmlb_1/"
"1576",2017,"month_06/","day_18/","gid_2017_06_18_chamlb_tormlb_1/"
"1577",2017,"month_06/","day_18/","gid_2017_06_18_chnmlb_pitmlb_1/"
"1578",2017,"month_06/","day_18/","gid_2017_06_18_clemlb_minmlb_1/"
"1579",2017,"month_06/","day_18/","gid_2017_06_18_kcamlb_anamlb_1/"
"1580",2017,"month_06/","day_18/","gid_2017_06_18_lanmlb_cinmlb_1/"
"1581",2017,"month_06/","day_18/","gid_2017_06_18_miamlb_atlmlb_1/"
"1582",2017,"month_06/","day_18/","gid_2017_06_18_nyamlb_oakmlb_1/"
"1583",2017,"month_06/","day_18/","gid_2017_06_18_sdnmlb_milmlb_1/"
"1584",2017,"month_06/","day_18/","gid_2017_06_18_seamlb_texmlb_1/"
"1585",2017,"month_06/","day_18/","gid_2017_06_18_sfnmlb_colmlb_1/"
"1586",2017,"month_06/","day_18/","gid_2017_06_18_slnmlb_balmlb_1/"
"1587",2017,"month_06/","day_18/","gid_2017_06_18_tbamlb_detmlb_1/"
"1588",2017,"month_06/","day_18/","gid_2017_06_18_wasmlb_nynmlb_1/"
"1589",2017,"month_06/","day_19/","gid_2017_06_19_bosmlb_kcamlb_1/"
"1590",2017,"month_06/","day_19/","gid_2017_06_19_cinmlb_tbamlb_1/"
"1591",2017,"month_06/","day_19/","gid_2017_06_19_clemlb_balmlb_1/"
"1592",2017,"month_06/","day_19/","gid_2017_06_19_detmlb_seamlb_1/"
"1593",2017,"month_06/","day_19/","gid_2017_06_19_houmlb_oakmlb_1/"
"1594",2017,"month_06/","day_19/","gid_2017_06_19_nynmlb_lanmlb_1/"
"1595",2017,"month_06/","day_19/","gid_2017_06_19_pitmlb_milmlb_1/"
"1596",2017,"month_06/","day_19/","gid_2017_06_19_sdnmlb_chnmlb_1/"
"1597",2017,"month_06/","day_19/","gid_2017_06_19_sfnmlb_atlmlb_1/"
"1598",2017,"month_06/","day_19/","gid_2017_06_19_tormlb_texmlb_1/"
"1599",2017,"month_06/","day_19/","gid_2017_06_19_wasmlb_miamlb_1/"
"1600",2017,"month_06/","day_20/","gid_2017_06_20_anamlb_nyamlb_1/"
"1601",2017,"month_06/","day_20/","gid_2017_06_20_arimlb_colmlb_1/"
"1602",2017,"month_06/","day_20/","gid_2017_06_20_bosmlb_kcamlb_1/"
"1603",2017,"month_06/","day_20/","gid_2017_06_20_chamlb_minmlb_1/"
"1604",2017,"month_06/","day_20/","gid_2017_06_20_cinmlb_tbamlb_1/"
"1605",2017,"month_06/","day_20/","gid_2017_06_20_clemlb_balmlb_1/"
"1606",2017,"month_06/","day_20/","gid_2017_06_20_detmlb_seamlb_1/"
"1607",2017,"month_06/","day_20/","gid_2017_06_20_houmlb_oakmlb_1/"
"1608",2017,"month_06/","day_20/","gid_2017_06_20_nynmlb_lanmlb_1/"
"1609",2017,"month_06/","day_20/","gid_2017_06_20_pitmlb_milmlb_1/"
"1610",2017,"month_06/","day_20/","gid_2017_06_20_sdnmlb_chnmlb_1/"
"1611",2017,"month_06/","day_20/","gid_2017_06_20_sfnmlb_atlmlb_1/"
"1612",2017,"month_06/","day_20/","gid_2017_06_20_slnmlb_phimlb_1/"
"1613",2017,"month_06/","day_20/","gid_2017_06_20_tormlb_texmlb_1/"
"1614",2017,"month_06/","day_20/","gid_2017_06_20_wasmlb_miamlb_1/"
"1615",2017,"month_06/","day_21/","gid_2017_06_21_anamlb_nyamlb_1/"
"1616",2017,"month_06/","day_21/","gid_2017_06_21_arimlb_colmlb_1/"
"1617",2017,"month_06/","day_21/","gid_2017_06_21_bosmlb_kcamlb_1/"
"1618",2017,"month_06/","day_21/","gid_2017_06_21_chamlb_minmlb_1/"
"1619",2017,"month_06/","day_21/","gid_2017_06_21_cinmlb_tbamlb_1/"
"1620",2017,"month_06/","day_21/","gid_2017_06_21_clemlb_balmlb_1/"
"1621",2017,"month_06/","day_21/","gid_2017_06_21_detmlb_seamlb_1/"
"1622",2017,"month_06/","day_21/","gid_2017_06_21_houmlb_oakmlb_1/"
"1623",2017,"month_06/","day_21/","gid_2017_06_21_nynmlb_lanmlb_1/"
"1624",2017,"month_06/","day_21/","gid_2017_06_21_pitmlb_milmlb_1/"
"1625",2017,"month_06/","day_21/","gid_2017_06_21_sdnmlb_chnmlb_1/"
"1626",2017,"month_06/","day_21/","gid_2017_06_21_sfnmlb_atlmlb_1/"
"1627",2017,"month_06/","day_21/","gid_2017_06_21_slnmlb_phimlb_1/"
"1628",2017,"month_06/","day_21/","gid_2017_06_21_tormlb_texmlb_1/"
"1629",2017,"month_06/","day_21/","gid_2017_06_21_wasmlb_miamlb_1/"
"1630",2017,"month_06/","day_22/","gid_2017_06_22_anamlb_nyamlb_1/"
"1631",2017,"month_06/","day_22/","gid_2017_06_22_arimlb_colmlb_1/"
"1632",2017,"month_06/","day_22/","gid_2017_06_22_chamlb_minmlb_1/"
"1633",2017,"month_06/","day_22/","gid_2017_06_22_chnmlb_miamlb_1/"
"1634",2017,"month_06/","day_22/","gid_2017_06_22_clemlb_balmlb_1/"
"1635",2017,"month_06/","day_22/","gid_2017_06_22_detmlb_seamlb_1/"
"1636",2017,"month_06/","day_22/","gid_2017_06_22_houmlb_oakmlb_1/"
"1637",2017,"month_06/","day_22/","gid_2017_06_22_nynmlb_lanmlb_1/"
"1638",2017,"month_06/","day_22/","gid_2017_06_22_pitmlb_milmlb_1/"
"1639",2017,"month_06/","day_22/","gid_2017_06_22_sfnmlb_atlmlb_1/"
"1640",2017,"month_06/","day_22/","gid_2017_06_22_slnmlb_phimlb_1/"
"1641",2017,"month_06/","day_22/","gid_2017_06_22_tormlb_texmlb_1/"
"1642",2017,"month_06/","day_23/","gid_2017_06_23_anamlb_bosmlb_1/"
"1643",2017,"month_06/","day_23/","gid_2017_06_23_balmlb_tbamlb_1/"
"1644",2017,"month_06/","day_23/","gid_2017_06_23_chnmlb_miamlb_1/"
"1645",2017,"month_06/","day_23/","gid_2017_06_23_cinmlb_wasmlb_1/"
"1646",2017,"month_06/","day_23/","gid_2017_06_23_colmlb_lanmlb_1/"
"1647",2017,"month_06/","day_23/","gid_2017_06_23_detmlb_sdnmlb_1/"
"1648",2017,"month_06/","day_23/","gid_2017_06_23_houmlb_seamlb_1/"
"1649",2017,"month_06/","day_23/","gid_2017_06_23_milmlb_atlmlb_1/"
"1650",2017,"month_06/","day_23/","gid_2017_06_23_minmlb_clemlb_1/"
"1651",2017,"month_06/","day_23/","gid_2017_06_23_nynmlb_sfnmlb_1/"
"1652",2017,"month_06/","day_23/","gid_2017_06_23_oakmlb_chamlb_1/"
"1653",2017,"month_06/","day_23/","gid_2017_06_23_phimlb_arimlb_1/"
"1654",2017,"month_06/","day_23/","gid_2017_06_23_pitmlb_slnmlb_1/"
"1655",2017,"month_06/","day_23/","gid_2017_06_23_texmlb_nyamlb_1/"
"1656",2017,"month_06/","day_23/","gid_2017_06_23_tormlb_kcamlb_1/"
"1657",2017,"month_06/","day_24/","gid_2017_06_24_anamlb_bosmlb_1/"
"1658",2017,"month_06/","day_24/","gid_2017_06_24_balmlb_tbamlb_1/"
"1659",2017,"month_06/","day_24/","gid_2017_06_24_chnmlb_miamlb_1/"
"1660",2017,"month_06/","day_24/","gid_2017_06_24_cinmlb_wasmlb_1/"
"1661",2017,"month_06/","day_24/","gid_2017_06_24_colmlb_lanmlb_1/"
"1662",2017,"month_06/","day_24/","gid_2017_06_24_detmlb_sdnmlb_1/"
"1663",2017,"month_06/","day_24/","gid_2017_06_24_houmlb_seamlb_1/"
"1664",2017,"month_06/","day_24/","gid_2017_06_24_milmlb_atlmlb_1/"
"1665",2017,"month_06/","day_24/","gid_2017_06_24_minmlb_clemlb_1/"
"1666",2017,"month_06/","day_24/","gid_2017_06_24_nynmlb_sfnmlb_1/"
"1667",2017,"month_06/","day_24/","gid_2017_06_24_oakmlb_chamlb_1/"
"1668",2017,"month_06/","day_24/","gid_2017_06_24_phimlb_arimlb_1/"
"1669",2017,"month_06/","day_24/","gid_2017_06_24_pitmlb_slnmlb_1/"
"1670",2017,"month_06/","day_24/","gid_2017_06_24_texmlb_nyamlb_1/"
"1671",2017,"month_06/","day_24/","gid_2017_06_24_tormlb_kcamlb_1/"
"1672",2017,"month_06/","day_25/","gid_2017_06_25_anamlb_bosmlb_1/"
"1673",2017,"month_06/","day_25/","gid_2017_06_25_balmlb_tbamlb_1/"
"1674",2017,"month_06/","day_25/","gid_2017_06_25_chnmlb_miamlb_1/"
"1675",2017,"month_06/","day_25/","gid_2017_06_25_cinmlb_wasmlb_1/"
"1676",2017,"month_06/","day_25/","gid_2017_06_25_colmlb_lanmlb_1/"
"1677",2017,"month_06/","day_25/","gid_2017_06_25_detmlb_sdnmlb_1/"
"1678",2017,"month_06/","day_25/","gid_2017_06_25_houmlb_seamlb_1/"
"1679",2017,"month_06/","day_25/","gid_2017_06_25_milmlb_atlmlb_1/"
"1680",2017,"month_06/","day_25/","gid_2017_06_25_minmlb_clemlb_1/"
"1681",2017,"month_06/","day_25/","gid_2017_06_25_nynmlb_sfnmlb_1/"
"1682",2017,"month_06/","day_25/","gid_2017_06_25_oakmlb_chamlb_1/"
"1683",2017,"month_06/","day_25/","gid_2017_06_25_phimlb_arimlb_1/"
"1684",2017,"month_06/","day_25/","gid_2017_06_25_pitmlb_slnmlb_1/"
"1685",2017,"month_06/","day_25/","gid_2017_06_25_texmlb_nyamlb_1/"
"1686",2017,"month_06/","day_25/","gid_2017_06_25_tormlb_kcamlb_1/"
"1687",2017,"month_06/","day_26/","gid_2017_06_26_anamlb_lanmlb_1/"
"1688",2017,"month_06/","day_26/","gid_2017_06_26_chnmlb_wasmlb_1/"
"1689",2017,"month_06/","day_26/","gid_2017_06_26_cinmlb_slnmlb_1/"
"1690",2017,"month_06/","day_26/","gid_2017_06_26_colmlb_sfnmlb_1/"
"1691",2017,"month_06/","day_26/","gid_2017_06_26_minmlb_bosmlb_1/"
"1692",2017,"month_06/","day_26/","gid_2017_06_26_nyamlb_chamlb_1/"
"1693",2017,"month_06/","day_26/","gid_2017_06_26_phimlb_arimlb_1/"
"1694",2017,"month_06/","day_26/","gid_2017_06_26_texmlb_clemlb_1/"
"1695",2017,"month_06/","day_27/","gid_2017_06_27_anamlb_lanmlb_1/"
"1696",2017,"month_06/","day_27/","gid_2017_06_27_atlmlb_sdnmlb_1/"
"1697",2017,"month_06/","day_27/","gid_2017_06_27_balmlb_tormlb_1/"
"1698",2017,"month_06/","day_27/","gid_2017_06_27_chnmlb_wasmlb_1/"
"1699",2017,"month_06/","day_27/","gid_2017_06_27_colmlb_sfnmlb_1/"
"1700",2017,"month_06/","day_27/","gid_2017_06_27_kcamlb_detmlb_1/"
"1701",2017,"month_06/","day_27/","gid_2017_06_27_milmlb_cinmlb_1/"
"1702",2017,"month_06/","day_27/","gid_2017_06_27_minmlb_bosmlb_1/"
"1703",2017,"month_06/","day_27/","gid_2017_06_27_nyamlb_chamlb_1/"
"1704",2017,"month_06/","day_27/","gid_2017_06_27_nynmlb_miamlb_1/"
"1705",2017,"month_06/","day_27/","gid_2017_06_27_oakmlb_houmlb_1/"
"1706",2017,"month_06/","day_27/","gid_2017_06_27_phimlb_seamlb_1/"
"1707",2017,"month_06/","day_27/","gid_2017_06_27_slnmlb_arimlb_1/"
"1708",2017,"month_06/","day_27/","gid_2017_06_27_tbamlb_pitmlb_1/"
"1709",2017,"month_06/","day_27/","gid_2017_06_27_texmlb_clemlb_1/"
"1710",2017,"month_06/","day_28/","gid_2017_06_28_atlmlb_sdnmlb_1/"
"1711",2017,"month_06/","day_28/","gid_2017_06_28_balmlb_tormlb_1/"
"1712",2017,"month_06/","day_28/","gid_2017_06_28_chnmlb_wasmlb_1/"
"1713",2017,"month_06/","day_28/","gid_2017_06_28_colmlb_sfnmlb_1/"
"1714",2017,"month_06/","day_28/","gid_2017_06_28_kcamlb_detmlb_1/"
"1715",2017,"month_06/","day_28/","gid_2017_06_28_lanmlb_anamlb_1/"
"1716",2017,"month_06/","day_28/","gid_2017_06_28_milmlb_cinmlb_1/"
"1717",2017,"month_06/","day_28/","gid_2017_06_28_minmlb_bosmlb_1/"
"1718",2017,"month_06/","day_28/","gid_2017_06_28_nyamlb_chamlb_1/"
"1719",2017,"month_06/","day_28/","gid_2017_06_28_nynmlb_miamlb_1/"
"1720",2017,"month_06/","day_28/","gid_2017_06_28_oakmlb_houmlb_1/"
"1721",2017,"month_06/","day_28/","gid_2017_06_28_phimlb_seamlb_1/"
"1722",2017,"month_06/","day_28/","gid_2017_06_28_slnmlb_arimlb_1/"
"1723",2017,"month_06/","day_28/","gid_2017_06_28_tbamlb_pitmlb_1/"
"1724",2017,"month_06/","day_28/","gid_2017_06_28_texmlb_clemlb_1/"
"1725",2017,"month_06/","day_29/","gid_2017_06_29_atlmlb_sdnmlb_1/"
"1726",2017,"month_06/","day_29/","gid_2017_06_29_balmlb_tormlb_1/"
"1727",2017,"month_06/","day_29/","gid_2017_06_29_chnmlb_wasmlb_1/"
"1728",2017,"month_06/","day_29/","gid_2017_06_29_kcamlb_detmlb_1/"
"1729",2017,"month_06/","day_29/","gid_2017_06_29_lanmlb_anamlb_1/"
"1730",2017,"month_06/","day_29/","gid_2017_06_29_milmlb_cinmlb_1/"
"1731",2017,"month_06/","day_29/","gid_2017_06_29_minmlb_bosmlb_1/"
"1732",2017,"month_06/","day_29/","gid_2017_06_29_nyamlb_chamlb_1/"
"1733",2017,"month_06/","day_29/","gid_2017_06_29_nynmlb_miamlb_1/"
"1734",2017,"month_06/","day_29/","gid_2017_06_29_oakmlb_houmlb_1/"
"1735",2017,"month_06/","day_29/","gid_2017_06_29_slnmlb_arimlb_1/"
"1736",2017,"month_06/","day_29/","gid_2017_06_29_tbamlb_pitmlb_1/"
"1737",2017,"month_06/","day_29/","gid_2017_06_29_texmlb_clemlb_1/"
"1738",2017,"month_06/","day_30/","gid_2017_06_30_atlmlb_oakmlb_1/"
"1739",2017,"month_06/","day_30/","gid_2017_06_30_bosmlb_tormlb_1/"
"1740",2017,"month_06/","day_30/","gid_2017_06_30_chnmlb_cinmlb_1/"
"1741",2017,"month_06/","day_30/","gid_2017_06_30_clemlb_detmlb_1/"
"1742",2017,"month_06/","day_30/","gid_2017_06_30_colmlb_arimlb_1/"
"1743",2017,"month_06/","day_30/","gid_2017_06_30_lanmlb_sdnmlb_1/"
"1744",2017,"month_06/","day_30/","gid_2017_06_30_miamlb_milmlb_1/"
"1745",2017,"month_06/","day_30/","gid_2017_06_30_minmlb_kcamlb_1/"
"1746",2017,"month_06/","day_30/","gid_2017_06_30_nyamlb_houmlb_1/"
"1747",2017,"month_06/","day_30/","gid_2017_06_30_phimlb_nynmlb_1/"
"1748",2017,"month_06/","day_30/","gid_2017_06_30_seamlb_anamlb_1/"
"1749",2017,"month_06/","day_30/","gid_2017_06_30_sfnmlb_pitmlb_1/"
"1750",2017,"month_06/","day_30/","gid_2017_06_30_tbamlb_balmlb_1/"
"1751",2017,"month_06/","day_30/","gid_2017_06_30_texmlb_chamlb_1/"
"1752",2017,"month_06/","day_30/","gid_2017_06_30_wasmlb_slnmlb_1/"
"1753",2017,"month_07/","day_01/","gid_2017_07_01_atlmlb_oakmlb_1/"
"1754",2017,"month_07/","day_01/","gid_2017_07_01_bosmlb_tormlb_1/"
"1755",2017,"month_07/","day_01/","gid_2017_07_01_chnmlb_cinmlb_1/"
"1756",2017,"month_07/","day_01/","gid_2017_07_01_clemlb_detmlb_1/"
"1757",2017,"month_07/","day_01/","gid_2017_07_01_clemlb_detmlb_2/"
"1758",2017,"month_07/","day_01/","gid_2017_07_01_colmlb_arimlb_1/"
"1759",2017,"month_07/","day_01/","gid_2017_07_01_lanmlb_sdnmlb_1/"
"1760",2017,"month_07/","day_01/","gid_2017_07_01_miamlb_milmlb_1/"
"1761",2017,"month_07/","day_01/","gid_2017_07_01_minmlb_kcamlb_1/"
"1762",2017,"month_07/","day_01/","gid_2017_07_01_minmlb_kcamlb_2/"
"1763",2017,"month_07/","day_01/","gid_2017_07_01_nyamlb_houmlb_1/"
"1764",2017,"month_07/","day_01/","gid_2017_07_01_phimlb_nynmlb_1/"
"1765",2017,"month_07/","day_01/","gid_2017_07_01_seamlb_anamlb_1/"
"1766",2017,"month_07/","day_01/","gid_2017_07_01_sfnmlb_pitmlb_1/"
"1767",2017,"month_07/","day_01/","gid_2017_07_01_tbamlb_balmlb_1/"
"1768",2017,"month_07/","day_01/","gid_2017_07_01_texmlb_chamlb_1/"
"1769",2017,"month_07/","day_01/","gid_2017_07_01_wasmlb_slnmlb_1/"
"1770",2017,"month_07/","day_02/","gid_2017_07_02_atlmlb_oakmlb_1/"
"1771",2017,"month_07/","day_02/","gid_2017_07_02_bosmlb_tormlb_1/"
"1772",2017,"month_07/","day_02/","gid_2017_07_02_chnmlb_cinmlb_1/"
"1773",2017,"month_07/","day_02/","gid_2017_07_02_clemlb_detmlb_1/"
"1774",2017,"month_07/","day_02/","gid_2017_07_02_colmlb_arimlb_1/"
"1775",2017,"month_07/","day_02/","gid_2017_07_02_lanmlb_sdnmlb_1/"
"1776",2017,"month_07/","day_02/","gid_2017_07_02_miamlb_milmlb_1/"
"1777",2017,"month_07/","day_02/","gid_2017_07_02_minmlb_kcamlb_1/"
"1778",2017,"month_07/","day_02/","gid_2017_07_02_nyamlb_houmlb_1/"
"1779",2017,"month_07/","day_02/","gid_2017_07_02_phimlb_nynmlb_1/"
"1780",2017,"month_07/","day_02/","gid_2017_07_02_seamlb_anamlb_1/"
"1781",2017,"month_07/","day_02/","gid_2017_07_02_sfnmlb_pitmlb_1/"
"1782",2017,"month_07/","day_02/","gid_2017_07_02_tbamlb_balmlb_1/"
"1783",2017,"month_07/","day_02/","gid_2017_07_02_texmlb_chamlb_1/"
"1784",2017,"month_07/","day_02/","gid_2017_07_02_wasmlb_slnmlb_1/"
"1785",2017,"month_07/","day_03/","gid_2017_07_03_anamlb_minmlb_1/"
"1786",2017,"month_07/","day_03/","gid_2017_07_03_balmlb_milmlb_1/"
"1787",2017,"month_07/","day_03/","gid_2017_07_03_bosmlb_texmlb_1/"
"1788",2017,"month_07/","day_03/","gid_2017_07_03_chamlb_oakmlb_1/"
"1789",2017,"month_07/","day_03/","gid_2017_07_03_cinmlb_colmlb_1/"
"1790",2017,"month_07/","day_03/","gid_2017_07_03_kcamlb_seamlb_1/"
"1791",2017,"month_07/","day_03/","gid_2017_07_03_miamlb_slnmlb_1/"
"1792",2017,"month_07/","day_03/","gid_2017_07_03_nynmlb_wasmlb_1/"
"1793",2017,"month_07/","day_03/","gid_2017_07_03_pitmlb_phimlb_1/"
"1794",2017,"month_07/","day_03/","gid_2017_07_03_tormlb_nyamlb_1/"
"1795",2017,"month_07/","day_04/","gid_2017_07_04_anamlb_minmlb_1/"
"1796",2017,"month_07/","day_04/","gid_2017_07_04_arimlb_lanmlb_1/"
"1797",2017,"month_07/","day_04/","gid_2017_07_04_balmlb_milmlb_1/"
"1798",2017,"month_07/","day_04/","gid_2017_07_04_bosmlb_texmlb_1/"
"1799",2017,"month_07/","day_04/","gid_2017_07_04_chamlb_oakmlb_1/"
"1800",2017,"month_07/","day_04/","gid_2017_07_04_cinmlb_colmlb_1/"
"1801",2017,"month_07/","day_04/","gid_2017_07_04_houmlb_atlmlb_1/"
"1802",2017,"month_07/","day_04/","gid_2017_07_04_kcamlb_seamlb_1/"
"1803",2017,"month_07/","day_04/","gid_2017_07_04_miamlb_slnmlb_1/"
"1804",2017,"month_07/","day_04/","gid_2017_07_04_nynmlb_wasmlb_1/"
"1805",2017,"month_07/","day_04/","gid_2017_07_04_pitmlb_phimlb_1/"
"1806",2017,"month_07/","day_04/","gid_2017_07_04_sdnmlb_clemlb_1/"
"1807",2017,"month_07/","day_04/","gid_2017_07_04_sfnmlb_detmlb_1/"
"1808",2017,"month_07/","day_04/","gid_2017_07_04_tbamlb_chnmlb_1/"
"1809",2017,"month_07/","day_04/","gid_2017_07_04_tormlb_nyamlb_1/"
"1810",2017,"month_07/","day_05/","gid_2017_07_05_anamlb_minmlb_1/"
"1811",2017,"month_07/","day_05/","gid_2017_07_05_arimlb_lanmlb_1/"
"1812",2017,"month_07/","day_05/","gid_2017_07_05_balmlb_milmlb_1/"
"1813",2017,"month_07/","day_05/","gid_2017_07_05_bosmlb_texmlb_1/"
"1814",2017,"month_07/","day_05/","gid_2017_07_05_chamlb_oakmlb_1/"
"1815",2017,"month_07/","day_05/","gid_2017_07_05_cinmlb_colmlb_1/"
"1816",2017,"month_07/","day_05/","gid_2017_07_05_houmlb_atlmlb_1/"
"1817",2017,"month_07/","day_05/","gid_2017_07_05_kcamlb_seamlb_1/"
"1818",2017,"month_07/","day_05/","gid_2017_07_05_miamlb_slnmlb_1/"
"1819",2017,"month_07/","day_05/","gid_2017_07_05_nynmlb_wasmlb_1/"
"1820",2017,"month_07/","day_05/","gid_2017_07_05_pitmlb_phimlb_1/"
"1821",2017,"month_07/","day_05/","gid_2017_07_05_sdnmlb_clemlb_1/"
"1822",2017,"month_07/","day_05/","gid_2017_07_05_sfnmlb_detmlb_1/"
"1823",2017,"month_07/","day_05/","gid_2017_07_05_tbamlb_chnmlb_1/"
"1824",2017,"month_07/","day_05/","gid_2017_07_05_tormlb_nyamlb_1/"
"1825",2017,"month_07/","day_06/","gid_2017_07_06_arimlb_lanmlb_1/"
"1826",2017,"month_07/","day_06/","gid_2017_07_06_atlmlb_wasmlb_1/"
"1827",2017,"month_07/","day_06/","gid_2017_07_06_balmlb_minmlb_1/"
"1828",2017,"month_07/","day_06/","gid_2017_07_06_bosmlb_tbamlb_1/"
"1829",2017,"month_07/","day_06/","gid_2017_07_06_cinmlb_colmlb_1/"
"1830",2017,"month_07/","day_06/","gid_2017_07_06_houmlb_tormlb_1/"
"1831",2017,"month_07/","day_06/","gid_2017_07_06_miamlb_slnmlb_1/"
"1832",2017,"month_07/","day_06/","gid_2017_07_06_milmlb_chnmlb_1/"
"1833",2017,"month_07/","day_06/","gid_2017_07_06_oakmlb_seamlb_1/"
"1834",2017,"month_07/","day_06/","gid_2017_07_06_pitmlb_phimlb_1/"
"1835",2017,"month_07/","day_06/","gid_2017_07_06_sdnmlb_clemlb_1/"
"1836",2017,"month_07/","day_06/","gid_2017_07_06_sfnmlb_detmlb_1/"
"1837",2017,"month_07/","day_07/","gid_2017_07_07_anamlb_texmlb_1/"
"1838",2017,"month_07/","day_07/","gid_2017_07_07_atlmlb_wasmlb_1/"
"1839",2017,"month_07/","day_07/","gid_2017_07_07_balmlb_minmlb_1/"
"1840",2017,"month_07/","day_07/","gid_2017_07_07_bosmlb_tbamlb_1/"
"1841",2017,"month_07/","day_07/","gid_2017_07_07_chamlb_colmlb_1/"
"1842",2017,"month_07/","day_07/","gid_2017_07_07_cinmlb_arimlb_1/"
"1843",2017,"month_07/","day_07/","gid_2017_07_07_detmlb_clemlb_1/"
"1844",2017,"month_07/","day_07/","gid_2017_07_07_houmlb_tormlb_1/"
"1845",2017,"month_07/","day_07/","gid_2017_07_07_kcamlb_lanmlb_1/"
"1846",2017,"month_07/","day_07/","gid_2017_07_07_miamlb_sfnmlb_1/"
"1847",2017,"month_07/","day_07/","gid_2017_07_07_milmlb_nyamlb_1/"
"1848",2017,"month_07/","day_07/","gid_2017_07_07_nynmlb_slnmlb_1/"
"1849",2017,"month_07/","day_07/","gid_2017_07_07_oakmlb_seamlb_1/"
"1850",2017,"month_07/","day_07/","gid_2017_07_07_pitmlb_chnmlb_1/"
"1851",2017,"month_07/","day_07/","gid_2017_07_07_sdnmlb_phimlb_1/"
"1852",2017,"month_07/","day_08/","gid_2017_07_08_anamlb_texmlb_1/"
"1853",2017,"month_07/","day_08/","gid_2017_07_08_atlmlb_wasmlb_1/"
"1854",2017,"month_07/","day_08/","gid_2017_07_08_balmlb_minmlb_1/"
"1855",2017,"month_07/","day_08/","gid_2017_07_08_bosmlb_tbamlb_1/"
"1856",2017,"month_07/","day_08/","gid_2017_07_08_chamlb_colmlb_1/"
"1857",2017,"month_07/","day_08/","gid_2017_07_08_cinmlb_arimlb_1/"
"1858",2017,"month_07/","day_08/","gid_2017_07_08_detmlb_clemlb_1/"
"1859",2017,"month_07/","day_08/","gid_2017_07_08_houmlb_tormlb_1/"
"1860",2017,"month_07/","day_08/","gid_2017_07_08_kcamlb_lanmlb_1/"
